price_id,crop_id,market_name,country,price_date,price_per_kg,currency
871,12,Makola Market,Ghana,2025-11-15,9.67,GHS
872,12,Kumasi Central,Ghana,2025-11-15,8.87,GHS
873,12,Wakulima Market,Kenya,2025-11-15,97.2,KES
874,12,Kongowea Market,Kenya,2025-11-15,88.73,KES
875,1,Mile 12 Market,Nigeria,2025-12-15,1642.86,NGN
876,1,Wuse Market,Nigeria,2025-12-15,1309.5,NGN
877,1,Bodija Market,Nigeria,2025-12-15,1303.25,NGN
878,1,Makola Market,Ghana,2025-12-15,18.52,GHS
879,1,Kumasi Central,Ghana,2025-12-15,16.88,GHS
880,1,Wakulima Market,Kenya,2025-12-15,204.65,KES
881,1,Kongowea Market,Kenya,2025-12-15,154.42,KES
882,2,Mile 12 Market,Nigeria,2025-12-15,1835.6,NGN
883,2,Wuse Market,Nigeria,2025-12-15,2151.81,NGN
884,2,Bodija Market,Nigeria,2025-12-15,2077.69,NGN
885,2,Makola Market,Ghana,2025-12-15,26.46,GHS
886,2,Kumasi Central,Ghana,2025-12-15,23.2,GHS
887,2,Wakulima Market,Kenya,2025-12-15,294.57,KES
888,2,Kongowea Market,Kenya,2025-12-15,275.86,KES
889,3,Mile 12 Market,Nigeria,2025-12-15,783.59,NGN
890,3,Wuse Market,Nigeria,2025-12-15,830.76,NGN
891,3,Bodija Market,Nigeria,2025-12-15,828.38,NGN
892,3,Makola Market,Ghana,2025-12-15,9.19,GHS
893,3,Kumasi Central,Ghana,2025-12-15,9.24,GHS
894,3,Wakulima Market,Kenya,2025-12-15,98.28,KES
895,3,Kongowea Market,Kenya,2025-12-15,94.01,KES
896,4,Mile 12 Market,Nigeria,2025-12-15,1343.88,NGN
897,4,Wuse Market,Nigeria,2025-12-15,1125.39,NGN
898,4,Bodija Market,Nigeria,2025-12-15,1415.55,NGN
899,4,Makola Market,Ghana,2025-12-15,14.72,GHS
900,4,Kumasi Central,Ghana,2025-12-15,16.76,GHS
901,4,Wakulima Market,Kenya,2025-12-15,182.34,KES
902,4,Kongowea Market,Kenya,2025-12-15,167.11,KES
903,5,Wuse Market,Nigeria,2025-12-15,552.59,NGN
904,5,Bodija Market,Nigeria,2025-12-15,624.38,NGN
905,5,Makola Market,Ghana,2025-12-15,6.15,GHS
906,5,Kumasi Central,Ghana,2025-12-15,7.34,GHS
907,5,Kongowea Market,Kenya,2025-12-15,77.03,KES
908,6,Mile 12 Market,Nigeria,2025-12-15,1547.64,NGN
909,6,Wuse Market,Nigeria,2025-12-15,1778.81,NGN
910,6,Bodija Market,Nigeria,2025-12-15,1504.81,NGN
911,6,Makola Market,Ghana,2025-12-15,17.2,GHS
912,6,Kumasi Central,Ghana,2025-12-15,16.81,GHS
913,6,Wakulima Market,Kenya,2025-12-15,226.19,KES
914,6,Kongowea Market,Kenya,2025-12-15,204.76,KES
915,7,Mile 12 Market,Nigeria,2025-12-15,1000.57,NGN
916,7,Wuse Market,Nigeria,2025-12-15,952.21,NGN
917,7,Bodija Market,Nigeria,2025-12-15,1099.3,NGN
918,7,Makola Market,Ghana,2025-12-15,13.2,GHS
919,7,Wakulima Market,Kenya,2025-12-15,138.71,KES
920,7,Kongowea Market,Kenya,2025-12-15,136.51,KES
921,8,Mile 12 Market,Nigeria,2025-12-15,1807.82,NGN
922,8,Wuse Market,Nigeria,2025-12-15,2162.81,NGN
923,8,Bodija Market,Nigeria,2025-12-15,1854.03,NGN
924,8,Makola Market,Ghana,2025-12-15,21.7,GHS
925,8,Kumasi Central,Ghana,2025-12-15,23.57,GHS
926,8,Wakulima Market,Kenya,2025-12-15,206.83,KES
927,8,Kongowea Market,Kenya,2025-12-15,235.47,KES
928,9,Mile 12 Market,Nigeria,2025-12-15,3437.38,NGN
929,9,Wuse Market,Nigeria,2025-12-15,4111.4,NGN
930,9,Bodija Market,Nigeria,2025-12-15,4282.37,NGN
931,9,Makola Market,Ghana,2025-12-15,41.37,GHS
932,9,Kumasi Central,Ghana,2025-12-15,40.4,GHS
933,9,Wakulima Market,Kenya,2025-12-15,479.83,KES
934,9,Kongowea Market,Kenya,2025-12-15,514.46,KES
935,10,Mile 12 Market,Nigeria,2025-12-15,5298.94,NGN
936,10,Wuse Market,Nigeria,2025-12-15,4244.28,NGN
937,10,Bodija Market,Nigeria,2025-12-15,5326.81,NGN
938,10,Makola Market,Ghana,2025-12-15,52.4,GHS
939,10,Kumasi Central,Ghana,2025-12-15,64.66,GHS
940,10,Wakulima Market,Kenya,2025-12-15,715.39,KES
941,10,Kongowea Market,Kenya,2025-12-15,572.66,KES
942,11,Mile 12 Market,Nigeria,2025-12-15,1570.16,NGN
943,11,Wuse Market,Nigeria,2025-12-15,1262.11,NGN
944,11,Bodija Market,Nigeria,2025-12-15,1393.64,NGN
945,11,Makola Market,Ghana,2025-12-15,16.32,GHS
946,11,Kumasi Central,Ghana,2025-12-15,17.06,GHS
947,11,Wakulima Market,Kenya,2025-12-15,176.02,KES
948,11,Kongowea Market,Kenya,2025-12-15,158.82,KES
949,12,Mile 12 Market,Nigeria,2025-12-15,850.02,NGN
950,12,Wuse Market,Nigeria,2025-12-15,910.81,NGN
951,12,Makola Market,Ghana,2025-12-15,10.31,GHS
952,12,Kumasi Central,Ghana,2025-12-15,9.09,GHS
953,12,Wakulima Market,Kenya,2025-12-15,107.63,KES
954,12,Kongowea Market,Kenya,2025-12-15,119.67,KES
955,1,Mile 12 Market,Nigeria,2026-01-15,1738.21,NGN
956,1,Wuse Market,Nigeria,2026-01-15,1544.37,NGN
957,1,Bodija Market,Nigeria,2026-01-15,1598.58,NGN
958,1,Makola Market,Ghana,2026-01-15,16.87,GHS
959,1,Kumasi Central,Ghana,2026-01-15,20.8,GHS
960,1,Wakulima Market,Kenya,2026-01-15,210.28,KES
961,1,Kongowea Market,Kenya,2026-01-15,190.34,KES
962,2,Mile 12 Market,Nigeria,2026-01-15,2204.2,NGN
963,2,Wuse Market,Nigeria,2026-01-15,2594.59,NGN
964,2,Bodija Market,Nigeria,2026-01-15,2147.42,NGN
965,2,Makola Market,Ghana,2026-01-15,23.17,GHS
966,2,Kumasi Central,Ghana,2026-01-15,29.27,GHS
967,2,Wakulima Market,Kenya,2026-01-15,291.7,KES
968,2,Kongowea Market,Kenya,2026-01-15,239.17,KES
969,3,Mile 12 Market,Nigeria,2026-01-15,702.9,NGN
970,3,Wuse Market,Nigeria,2026-01-15,751.73,NGN
971,3,Bodija Market,Nigeria,2026-01-15,730.12,NGN
972,3,Makola Market,Ghana,2026-01-15,8.78,GHS
973,3,Kumasi Central,Ghana,2026-01-15,8.82,GHS
974,3,Wakulima Market,Kenya,2026-01-15,82.81,KES
975,3,Kongowea Market,Kenya,2026-01-15,87.98,KES
976,4,Mile 12 Market,Nigeria,2026-01-15,1210.39,NGN
977,4,Wuse Market,Nigeria,2026-01-15,1291.51,NGN
978,4,Bodija Market,Nigeria,2026-01-15,1436.82,NGN
979,4,Makola Market,Ghana,2026-01-15,14.47,GHS
980,4,Kumasi Central,Ghana,2026-01-15,17.17,GHS
981,4,Wakulima Market,Kenya,2026-01-15,179.82,KES
982,4,Kongowea Market,Kenya,2026-01-15,149.88,KES
983,5,Mile 12 Market,Nigeria,2026-01-15,633.96,NGN
984,5,Wuse Market,Nigeria,2026-01-15,553.16,NGN
985,5,Bodija Market,Nigeria,2026-01-15,498.53,NGN
986,5,Kumasi Central,Ghana,2026-01-15,6.86,GHS
987,5,Wakulima Market,Kenya,2026-01-15,80.61,KES
988,5,Kongowea Market,Kenya,2026-01-15,77.77,KES
989,6,Mile 12 Market,Nigeria,2026-01-15,1493.64,NGN
990,6,Wuse Market,Nigeria,2026-01-15,1631.14,NGN
991,6,Bodija Market,Nigeria,2026-01-15,1541.27,NGN
992,6,Kumasi Central,Ghana,2026-01-15,21.21,GHS
993,6,Wakulima Market,Kenya,2026-01-15,209.9,KES
994,6,Kongowea Market,Kenya,2026-01-15,178.58,KES
995,7,Mile 12 Market,Nigeria,2026-01-15,982.24,NGN
996,7,Wuse Market,Nigeria,2026-01-15,1233.02,NGN
997,7,Makola Market,Ghana,2026-01-15,14.94,GHS
998,7,Kumasi Central,Ghana,2026-01-15,13.12,GHS
999,7,Wakulima Market,Kenya,2026-01-15,163.03,KES
1000,7,Kongowea Market,Kenya,2026-01-15,125.25,KES
1001,8,Mile 12 Market,Nigeria,2026-01-15,2133.57,NGN
1002,8,Wuse Market,Nigeria,2026-01-15,1688.97,NGN
1003,8,Bodija Market,Nigeria,2026-01-15,2028.3,NGN
1004,8,Makola Market,Ghana,2026-01-15,20.28,GHS
1005,8,Kumasi Central,Ghana,2026-01-15,22.52,GHS
1006,8,Wakulima Market,Kenya,2026-01-15,279.37,KES
1007,8,Kongowea Market,Kenya,2026-01-15,244.06,KES
1008,9,Mile 12 Market,Nigeria,2026-01-15,3865.7,NGN
1009,9,Wuse Market,Nigeria,2026-01-15,3593.73,NGN
1010,9,Bodija Market,Nigeria,2026-01-15,4233.81,NGN
1011,9,Makola Market,Ghana,2026-01-15,47.1,GHS
1012,9,Kumasi Central,Ghana,2026-01-15,46.73,GHS
1013,9,Wakulima Market,Kenya,2026-01-15,480.24,KES
1014,9,Kongowea Market,Kenya,2026-01-15,517.54,KES
1015,10,Mile 12 Market,Nigeria,2026-01-15,6142.15,NGN
1016,10,Wuse Market,Nigeria,2026-01-15,6070.39,NGN
1017,10,Bodija Market,Nigeria,2026-01-15,5662.72,NGN
1018,10,Makola Market,Ghana,2026-01-15,63.32,GHS
1019,10,Wakulima Market,Kenya,2026-01-15,650.3,KES
1020,10,Kongowea Market,Kenya,2026-01-15,577.55,KES
1021,11,Mile 12 Market,Nigeria,2026-01-15,1312.78,NGN
1022,11,Wuse Market,Nigeria,2026-01-15,1283.75,NGN
1023,11,Bodija Market,Nigeria,2026-01-15,1343.63,NGN
1024,11,Makola Market,Ghana,2026-01-15,17.85,GHS
1025,11,Kumasi Central,Ghana,2026-01-15,16.78,GHS
1026,11,Wakulima Market,Kenya,2026-01-15,187.01,KES
1027,11,Kongowea Market,Kenya,2026-01-15,201.32,KES
1028,12,Mile 12 Market,Nigeria,2026-01-15,901.82,NGN
1029,12,Wuse Market,Nigeria,2026-01-15,974.43,NGN
1030,12,Bodija Market,Nigeria,2026-01-15,767.57,NGN
1031,12,Makola Market,Ghana,2026-01-15,10.88,GHS
1032,12,Kumasi Central,Ghana,2026-01-15,9.75,GHS
1033,12,Wakulima Market,Kenya,2026-01-15,115.26,KES
1034,12,Kongowea Market,Kenya,2026-01-15,112.96,KES
1035,1,Mile 12 Market,Nigeria,2026-02-15,1474.87,NGN
1036,1,Wuse Market,Nigeria,2026-02-15,1604.57,NGN
1037,1,Bodija Market,Nigeria,2026-02-15,1739.23,NGN
1038,1,Makola Market,Ghana,2026-02-15,21.4,GHS
1039,1,Kumasi Central,Ghana,2026-02-15,16.24,GHS
1040,1,Wakulima Market,Kenya,2026-02-15,169.79,KES
1041,1,Kongowea Market,Kenya,2026-02-15,176.87,KES
1042,2,Mile 12 Market,Nigeria,2026-02-15,2635.88,NGN
1043,2,Wuse Market,Nigeria,2026-02-15,2647.93,NGN
1044,2,Bodija Market,Nigeria,2026-02-15,2449.53,NGN
1045,2,Makola Market,Ghana,2026-02-15,24.24,GHS
1046,2,Kumasi Central,Ghana,2026-02-15,26.72,GHS
1047,2,Kongowea Market,Kenya,2026-02-15,341.53,KES
1048,3,Mile 12 Market,Nigeria,2026-02-15,906.48,NGN
1049,3,Wuse Market,Nigeria,2026-02-15,760.16,NGN
1050,3,Bodija Market,Nigeria,2026-02-15,823.48,NGN
1051,3,Makola Market,Ghana,2026-02-15,8.77,GHS
1052,3,Kumasi Central,Ghana,2026-02-15,10.34,GHS
1053,3,Wakulima Market,Kenya,2026-02-15,96.62,KES
1054,3,Kongowea Market,Kenya,2026-02-15,99.93,KES
1055,4,Mile 12 Market,Nigeria,2026-02-15,1397.37,NGN
1056,4,Wuse Market,Nigeria,2026-02-15,1717.64,NGN
1057,4,Bodija Market,Nigeria,2026-02-15,1317.58,NGN
1058,4,Makola Market,Ghana,2026-02-15,17.11,GHS
1059,4,Kumasi Central,Ghana,2026-02-15,15.46,GHS
1060,4,Wakulima Market,Kenya,2026-02-15,214.53,KES
1061,5,Mile 12 Market,Nigeria,2026-02-15,545.9,NGN
1062,5,Wuse Market,Nigeria,2026-02-15,596.91,NGN
1063,5,Bodija Market,Nigeria,2026-02-15,629.64,NGN
1064,5,Makola Market,Ghana,2026-02-15,6.06,GHS
1065,5,Kumasi Central,Ghana,2026-02-15,7.94,GHS
1066,5,Wakulima Market,Kenya,2026-02-15,63.69,KES
1067,5,Kongowea Market,Kenya,2026-02-15,70.33,KES
1068,6,Mile 12 Market,Nigeria,2026-02-15,1705.99,NGN
1069,6,Wuse Market,Nigeria,2026-02-15,1672.52,NGN
1070,6,Bodija Market,Nigeria,2026-02-15,1994.77,NGN
1071,6,Makola Market,Ghana,2026-02-15,21.33,GHS
1072,6,Kumasi Central,Ghana,2026-02-15,21.01,GHS
1073,6,Wakulima Market,Kenya,2026-02-15,198.35,KES
1074,6,Kongowea Market,Kenya,2026-02-15,223.02,KES
1075,7,Mile 12 Market,Nigeria,2026-02-15,1218.9,NGN
1076,7,Wuse Market,Nigeria,2026-02-15,1164.07,NGN
1077,7,Bodija Market,Nigeria,2026-02-15,1349.16,NGN
1078,7,Makola Market,Ghana,2026-02-15,16.26,GHS
1079,7,Kumasi Central,Ghana,2026-02-15,14.65,GHS
1080,7,Wakulima Market,Kenya,2026-02-15,136.97,KES
1081,8,Mile 12 Market,Nigeria,2026-02-15,1891.96,NGN
1082,8,Wuse Market,Nigeria,2026-02-15,2161.97,NGN
1083,8,Bodija Market,Nigeria,2026-02-15,2067.47,NGN
1084,8,Kumasi Central,Ghana,2026-02-15,28.03,GHS
1085,8,Wakulima Market,Kenya,2026-02-15,286.53,KES
1086,8,Kongowea Market,Kenya,2026-02-15,258.11,KES
1087,9,Mile 12 Market,Nigeria,2026-02-15,4666.37,NGN
1088,9,Wuse Market,Nigeria,2026-02-15,4153.31,NGN
1089,9,Bodija Market,Nigeria,2026-02-15,4591.16,NGN
1090,9,Makola Market,Ghana,2026-02-15,55.72,GHS
1091,9,Kumasi Central,Ghana,2026-02-15,43.31,GHS
1092,9,Wakulima Market,Kenya,2026-02-15,487.8,KES
1093,9,Kongowea Market,Kenya,2026-02-15,561.22,KES
1094,10,Mile 12 Market,Nigeria,2026-02-15,4872.7,NGN
1095,10,Wuse Market,Nigeria,2026-02-15,5408.18,NGN
1096,10,Bodija Market,Nigeria,2026-02-15,5065.65,NGN
1097,10,Makola Market,Ghana,2026-02-15,72.67,GHS
1098,10,Kumasi Central,Ghana,2026-02-15,57.58,GHS
1099,10,Wakulima Market,Kenya,2026-02-15,768.71,KES
1100,10,Kongowea Market,Kenya,2026-02-15,654.59,KES
1101,11,Mile 12 Market,Nigeria,2026-02-15,1605.07,NGN
1102,11,Wuse Market,Nigeria,2026-02-15,1757.71,NGN
1103,11,Bodija Market,Nigeria,2026-02-15,1483.02,NGN
1104,11,Makola Market,Ghana,2026-02-15,20.95,GHS
1105,11,Kumasi Central,Ghana,2026-02-15,17.22,GHS
1106,11,Wakulima Market,Kenya,2026-02-15,198.7,KES
1107,11,Kongowea Market,Kenya,2026-02-15,219.11,KES
1108,12,Mile 12 Market,Nigeria,2026-02-15,942.06,NGN
1109,12,Bodija Market,Nigeria,2026-02-15,986.25,NGN
1110,12,Makola Market,Ghana,2026-02-15,10.62,GHS
1111,12,Kumasi Central,Ghana,2026-02-15,11.71,GHS
1112,12,Wakulima Market,Kenya,2026-02-15,100.71,KES
1113,12,Kongowea Market,Kenya,2026-02-15,99.69,KES
1114,1,Mile 12 Market,Nigeria,2026-03-15,1621.46,NGN
1115,1,Wuse Market,Nigeria,2026-03-15,1612.77,NGN
1116,1,Bodija Market,Nigeria,2026-03-15,1770.01,NGN
1117,1,Makola Market,Ghana,2026-03-15,19.38,GHS
1118,1,Kumasi Central,Ghana,2026-03-15,18.29,GHS
1119,1,Wakulima Market,Kenya,2026-03-15,218.82,KES
1120,1,Kongowea Market,Kenya,2026-03-15,183.13,KES
1121,2,Mile 12 Market,Nigeria,2026-03-15,2063.49,NGN
1122,2,Wuse Market,Nigeria,2026-03-15,2091.89,NGN
1123,2,Bodija Market,Nigeria,2026-03-15,2550.73,NGN
1124,2,Makola Market,Ghana,2026-03-15,31.09,GHS
1125,2,Kumasi Central,Ghana,2026-03-15,31.04,GHS
1126,2,Wakulima Market,Kenya,2026-03-15,321.45,KES
1127,2,Kongowea Market,Kenya,2026-03-15,315.1,KES
1128,3,Mile 12 Market,Nigeria,2026-03-15,924.34,NGN
1129,3,Wuse Market,Nigeria,2026-03-15,947.9,NGN
1130,3,Bodija Market,Nigeria,2026-03-15,782.91,NGN
1131,3,Kumasi Central,Ghana,2026-03-15,9.29,GHS
1132,3,Wakulima Market,Kenya,2026-03-15,87.73,KES
1133,3,Kongowea Market,Kenya,2026-03-15,111.0,KES
1134,4,Mile 12 Market,Nigeria,2026-03-15,1386.72,NGN
1135,4,Wuse Market,Nigeria,2026-03-15,1278.35,NGN
1136,4,Bodija Market,Nigeria,2026-03-15,1592.65,NGN
1137,4,Makola Market,Ghana,2026-03-15,18.28,GHS
1138,4,Kumasi Central,Ghana,2026-03-15,20.02,GHS
1139,4,Wakulima Market,Kenya,2026-03-15,191.27,KES
1140,4,Kongowea Market,Kenya,2026-03-15,185.51,KES
1141,5,Mile 12 Market,Nigeria,2026-03-15,531.26,NGN
1142,5,Wuse Market,Nigeria,2026-03-15,531.68,NGN
1143,5,Bodija Market,Nigeria,2026-03-15,550.5,NGN
1144,5,Makola Market,Ghana,2026-03-15,6.74,GHS
1145,5,Kumasi Central,Ghana,2026-03-15,6.04,GHS
1146,5,Wakulima Market,Kenya,2026-03-15,64.52,KES
1147,5,Kongowea Market,Kenya,2026-03-15,75.74,KES
1148,6,Mile 12 Market,Nigeria,2026-03-15,2028.97,NGN
1149,6,Wuse Market,Nigeria,2026-03-15,1877.71,NGN
1150,6,Bodija Market,Nigeria,2026-03-15,1983.62,NGN
1151,6,Makola Market,Ghana,2026-03-15,22.29,GHS
1152,6,Kumasi Central,Ghana,2026-03-15,19.88,GHS
1153,6,Wakulima Market,Kenya,2026-03-15,205.75,KES
1154,6,Kongowea Market,Kenya,2026-03-15,215.48,KES
1155,7,Mile 12 Market,Nigeria,2026-03-15,1137.05,NGN
1156,7,Wuse Market,Nigeria,2026-03-15,1419.06,NGN
1157,7,Bodija Market,Nigeria,2026-03-15,1203.63,NGN
1158,7,Makola Market,Ghana,2026-03-15,13.65,GHS
1159,7,Kumasi Central,Ghana,2026-03-15,15.59,GHS
1160,7,Wakulima Market,Kenya,2026-03-15,169.91,KES
1161,7,Kongowea Market,Kenya,2026-03-15,137.03,KES
1162,8,Mile 12 Market,Nigeria,2026-03-15,2173.04,NGN
1163,8,Wuse Market,Nigeria,2026-03-15,2161.68,NGN
1164,8,Bodija Market,Nigeria,2026-03-15,2068.98,NGN
1165,8,Makola Market,Ghana,2026-03-15,26.13,GHS
1166,8,Kumasi Central,Ghana,2026-03-15,23.4,GHS
1167,8,Wakulima Market,Kenya,2026-03-15,268.74,KES
1168,8,Kongowea Market,Kenya,2026-03-15,244.45,KES
1169,9,Mile 12 Market,Nigeria,2026-03-15,3954.75,NGN
1170,9,Wuse Market,Nigeria,2026-03-15,4025.89,NGN
1171,9,Bodija Market,Nigeria,2026-03-15,4389.48,NGN
1172,9,Makola Market,Ghana,2026-03-15,50.52,GHS
1173,9,Kumasi Central,Ghana,2026-03-15,48.0,GHS
1174,9,Wakulima Market,Kenya,2026-03-15,573.75,KES
1175,9,Kongowea Market,Kenya,2026-03-15,514.15,KES
1176,10,Mile 12 Market,Nigeria,2026-03-15,5336.45,NGN
1177,10,Wuse Market,Nigeria,2026-03-15,4972.52,NGN
1178,10,Bodija Market,Nigeria,2026-03-15,5296.05,NGN
1179,10,Makola Market,Ghana,2026-03-15,58.61,GHS
1180,10,Kumasi Central,Ghana,2026-03-15,58.1,GHS
1181,10,Wakulima Market,Kenya,2026-03-15,756.42,KES
1182,10,Kongowea Market,Kenya,2026-03-15,725.64,KES
1183,11,Mile 12 Market,Nigeria,2026-03-15,1667.99,NGN
1184,11,Wuse Market,Nigeria,2026-03-15,1555.3,NGN
1185,11,Bodija Market,Nigeria,2026-03-15,1682.71,NGN
1186,11,Makola Market,Ghana,2026-03-15,18.2,GHS
1187,11,Kumasi Central,Ghana,2026-03-15,15.57,GHS
1188,11,Wakulima Market,Kenya,2026-03-15,179.16,KES
1189,11,Kongowea Market,Kenya,2026-03-15,223.31,KES
1190,12,Mile 12 Market,Nigeria,2026-03-15,931.9,NGN
1191,12,Wuse Market,Nigeria,2026-03-15,978.97,NGN
1192,12,Bodija Market,Nigeria,2026-03-15,850.6,NGN
1193,12,Makola Market,Ghana,2026-03-15,10.42,GHS
1194,12,Kumasi Central,Ghana,2026-03-15,11.86,GHS
1195,12,Wakulima Market,Kenya,2026-03-15,136.89,KES
1196,12,Kongowea Market,Kenya,2026-03-15,105.38,KES
1197,1,Mile 12 Market,Nigeria,2026-04-15,1764.87,NGN
1198,1,Wuse Market,Nigeria,2026-04-15,1398.62,NGN
1199,1,Bodija Market,Nigeria,2026-04-15,1425.41,NGN
1200,1,Makola Market,Ghana,2026-04-15,18.19,GHS
1201,1,Kumasi Central,Ghana,2026-04-15,19.79,GHS
1202,1,Wakulima Market,Kenya,2026-04-15,180.18,KES
1203,1,Kongowea Market,Kenya,2026-04-15,181.0,KES
1204,2,Mile 12 Market,Nigeria,2026-04-15,2304.47,NGN
1205,2,Wuse Market,Nigeria,2026-04-15,2088.42,NGN
1206,2,Bodija Market,Nigeria,2026-04-15,2563.86,NGN
1207,2,Kumasi Central,Ghana,2026-04-15,23.88,GHS
1208,2,Wakulima Market,Kenya,2026-04-15,283.99,KES
1209,2,Kongowea Market,Kenya,2026-04-15,291.48,KES
1210,3,Mile 12 Market,Nigeria,2026-04-15,797.17,NGN
1211,3,Wuse Market,Nigeria,2026-04-15,916.11,NGN
1212,3,Bodija Market,Nigeria,2026-04-15,759.1,NGN
1213,3,Makola Market,Ghana,2026-04-15,9.11,GHS
1214,3,Kumasi Central,Ghana,2026-04-15,8.75,GHS
1215,3,Wakulima Market,Kenya,2026-04-15,113.06,KES
1216,3,Kongowea Market,Kenya,2026-04-15,101.96,KES
1217,4,Mile 12 Market,Nigeria,2026-04-15,1560.72,NGN
1218,4,Wuse Market,Nigeria,2026-04-15,1251.54,NGN
1219,4,Bodija Market,Nigeria,2026-04-15,1324.27,NGN
1220,4,Makola Market,Ghana,2026-04-15,16.48,GHS
1221,4,Kumasi Central,Ghana,2026-04-15,14.46,GHS
1222,4,Wakulima Market,Kenya,2026-04-15,178.76,KES
1223,4,Kongowea Market,Kenya,2026-04-15,168.65,KES
1224,5,Mile 12 Market,Nigeria,2026-04-15,515.41,NGN
1225,5,Wuse Market,Nigeria,2026-04-15,524.97,NGN
1226,5,Bodija Market,Nigeria,2026-04-15,542.09,NGN
1227,5,Makola Market,Ghana,2026-04-15,6.63,GHS
1228,5,Kumasi Central,Ghana,2026-04-15,7.01,GHS
1229,5,Wakulima Market,Kenya,2026-04-15,86.82,KES
1230,5,Kongowea Market,Kenya,2026-04-15,73.13,KES
1231,6,Mile 12 Market,Nigeria,2026-04-15,1524.29,NGN
1232,6,Wuse Market,Nigeria,2026-04-15,1660.6,NGN
1233,6,Bodija Market,Nigeria,2026-04-15,1836.53,NGN
1234,6,Makola Market,Ghana,2026-04-15,22.43,GHS
1235,6,Kumasi Central,Ghana,2026-04-15,17.93,GHS
1236,6,Wakulima Market,Kenya,2026-04-15,231.73,KES
1237,7,Mile 12 Market,Nigeria,2026-04-15,1277.08,NGN
1238,7,Wuse Market,Nigeria,2026-04-15,1034.85,NGN
1239,7,Bodija Market,Nigeria,2026-04-15,1305.36,NGN
1240,7,Makola Market,Ghana,2026-04-15,15.53,GHS
1241,7,Kumasi Central,Ghana,2026-04-15,14.13,GHS
1242,7,Wakulima Market,Kenya,2026-04-15,161.69,KES
1243,7,Kongowea Market,Kenya,2026-04-15,174.47,KES
1244,8,Mile 12 Market,Nigeria,2026-04-15,1866.48,NGN
1245,8,Wuse Market,Nigeria,2026-04-15,2260.01,NGN
1246,8,Bodija Market,Nigeria,2026-04-15,1799.52,NGN
1247,8,Kumasi Central,Ghana,2026-04-15,25.96,GHS
1248,8,Wakulima Market,Kenya,2026-04-15,261.77,KES
1249,8,Kongowea Market,Kenya,2026-04-15,292.04,KES
1250,9,Mile 12 Market,Nigeria,2026-04-15,4253.36,NGN
1251,9,Bodija Market,Nigeria,2026-04-15,4247.05,NGN
1252,9,Makola Market,Ghana,2026-04-15,51.82,GHS
1253,9,Kumasi Central,Ghana,2026-04-15,48.99,GHS
1254,9,Wakulima Market,Kenya,2026-04-15,584.49,KES
1255,10,Mile 12 Market,Nigeria,2026-04-15,5142.19,NGN
1256,10,Wuse Market,Nigeria,2026-04-15,5417.37,NGN
1257,10,Bodija Market,Nigeria,2026-04-15,4680.44,NGN
1258,10,Makola Market,Ghana,2026-04-15,69.16,GHS
1259,10,Kumasi Central,Ghana,2026-04-15,62.15,GHS
1260,10,Wakulima Market,Kenya,2026-04-15,696.93,KES
1261,10,Kongowea Market,Kenya,2026-04-15,609.48,KES
1262,11,Mile 12 Market,Nigeria,2026-04-15,1743.69,NGN
1263,11,Wuse Market,Nigeria,2026-04-15,1525.17,NGN
1264,11,Bodija Market,Nigeria,2026-04-15,1756.79,NGN
1265,11,Makola Market,Ghana,2026-04-15,20.58,GHS
1266,11,Kumasi Central,Ghana,2026-04-15,18.44,GHS
1267,11,Kongowea Market,Kenya,2026-04-15,164.27,KES
1268,12,Mile 12 Market,Nigeria,2026-04-15,1009.69,NGN
1269,12,Wuse Market,Nigeria,2026-04-15,819.15,NGN
1270,12,Bodija Market,Nigeria,2026-04-15,1010.18,NGN
1271,12,Makola Market,Ghana,2026-04-15,11.47,GHS
1272,12,Kumasi Central,Ghana,2026-04-15,10.63,GHS
1273,12,Wakulima Market,Kenya,2026-04-15,127.09,KES
1274,12,Kongowea Market,Kenya,2026-04-15,126.93,KES
1275,1,Mile 12 Market,Nigeria,2026-05-15,1757.0,NGN
1276,1,Wuse Market,Nigeria,2026-05-15,1697.21,NGN
1277,1,Bodija Market,Nigeria,2026-05-15,1798.59,NGN
1278,1,Makola Market,Ghana,2026-05-15,18.31,GHS
1279,1,Kumasi Central,Ghana,2026-05-15,19.22,GHS
1280,1,Kongowea Market,Kenya,2026-05-15,175.73,KES
1281,2,Mile 12 Market,Nigeria,2026-05-15,2093.95,NGN
1282,2,Wuse Market,Nigeria,2026-05-15,2028.52,NGN
1283,2,Bodija Market,Nigeria,2026-05-15,1925.7,NGN
1284,2,Makola Market,Ghana,2026-05-15,23.63,GHS
1285,2,Kumasi Central,Ghana,2026-05-15,22.12,GHS
1286,2,Wakulima Market,Kenya,2026-05-15,308.32,KES
1287,2,Kongowea Market,Kenya,2026-05-15,261.74,KES
1288,3,Mile 12 Market,Nigeria,2026-05-15,847.75,NGN
1289,3,Wuse Market,Nigeria,2026-05-15,673.19,NGN
1290,3,Bodija Market,Nigeria,2026-05-15,827.29,NGN
1291,3,Makola Market,Ghana,2026-05-15,9.36,GHS
1292,3,Kumasi Central,Ghana,2026-05-15,9.36,GHS
1293,3,Wakulima Market,Kenya,2026-05-15,94.34,KES
1294,3,Kongowea Market,Kenya,2026-05-15,98.14,KES
1295,4,Mile 12 Market,Nigeria,2026-05-15,1446.81,NGN
1296,4,Wuse Market,Nigeria,2026-05-15,1336.91,NGN
